Timestamp,CAN_ID,DLC,DataBytes
1768600422.8734202,2181412875,8,AC 0C DC 06 00 00 20 00
1768600422.8816361,2181413195,8,00 00 00 00 00 00 00 00
1768600422.8923888,2181412875,8,AC 0C DB 06 00 00 20 00
1768600422.9007185,2181413195,8,00 00 00 00 00 00 00 00
1768600422.9089537,2181300382,8,00 00 66 00 00 00 00 00
1768600422.9198048,2181413195,8,00 00 00 00 00 00 00 00
1768600422.9280236,2147746239,8,01 00 00 00 00 00 00 00
1768600422.938828,2181413195,8,00 00 00 00 00 00 00 00
1768600422.9471288,2147746239,8,01 00 00 00 00 00 00 00
1768600422.955453,2181413195,8,00 00 00 00 00 00 00 00
1768600422.9662821,2147746239,8,01 00 00 00 00 00 00 00
1768600422.9744651,2181412875,8,AC 0C DB 06 00 00 20 00
1768600422.982826,2181413195,8,00 00 00 00 00 00 00 00
1768600422.9935448,2181412875,8,AC 0C DA 06 00 00 20 00
1768600423.0018847,2181413195,8,00 00 00 00 00 00 00 00
1768600423.0126402,2181412875,8,AC 0C DD 06 00 00 20 00
1768600423.0209332,2181413195,8,00 00 00 00 00 00 00 00
1768600423.0291808,2164332608,8,78 01 00 16 59 04 00 60
1768600423.039977,2181413195,8,00 00 00 00 00 00 00 00
1768600423.0483694,2147746239,8,01 00 00 00 00 00 00 00
1768600423.0565302,2181413195,8,00 00 00 00 00 00 00 00
1768600423.0674102,2147746239,8,01 00 00 00 00 00 00 00
1768600423.0756104,2181413195,8,00 00 00 00 00 00 00 00
1768600423.0864937,2147746239,8,01 00 00 00 00 00 00 00
1768600423.0947275,2181412875,8,AC 0C D5 06 00 00 20 00
1768600423.1030335,2181413195,8,00 00 00 00 00 00 00 00
1768600423.113902,2181412875,8,00 00 E2 06 00 00 20 00
1768600423.1221054,2181413195,8,00 00 00 00 00 00 00 00
1768600423.1303356,2181412875,8,AC 0C D6 06 00 00 20 00
1768600423.1411486,2181413195,8,00 00 00 00 00 00 00 00
1768600423.1494813,2147746239,8,01 00 00 00 00 00 00 00
1768600423.1603172,2181413195,8,00 00 00 00 00 00 00 00
1768600423.168572,2147746239,8,01 00 00 00 00 00 00 00
1768600423.1767747,2181413195,8,00 00 00 00 00 00 00 00
1768600423.1876342,2147746239,8,01 00 00 00 00 00 00 00
1768600423.1958559,2181413195,8,00 00 00 00 00 00 00 00
1768600423.2041774,2147746239,8,01 00 00 00 00 00 00 00
1768600423.2149923,2181412875,8,AC 0C DC 06 00 00 20 00
1768600423.2231944,2181413195,8,00 00 00 00 00 00 00 00
1768600423.2340796,2181412875,8,AC 0C DC 06 00 00 20 00
1768600423.242389,2181413195,8,00 00 00 00 00 00 00 00
1768600423.25061,2181412875,8,AC 0C DC 06 00 00 20 00
1768600423.261378,2181413195,8,00 00 00 00 00 00 00 00
1768600423.2697117,2147746239,8,01 00 00 00 00 00 00 00
1768600423.2779238,2181413195,8,00 00 00 00 00 00 00 00
1768600423.2887697,2147746239,8,01 00 00 00 00 00 00 00
1768600423.297021,2181413195,8,00 00 00 00 00 00 00 00
1768600423.3078725,2147746239,8,01 00 00 00 00 00 00 00
1768600423.3161557,2181413195,8,00 00 00 00 00 00 00 00
1768600423.3244488,2147746239,8,01 00 00 00 00 00 00 00
1768600423.3352098,2181412875,8,00 00 E3 06 00 00 20 00
1768600423.3434525,2181413195,8,00 00 00 00 00 00 00 00
1768600423.3517573,2181412875,8,00 00 E3 06 00 00 20 00
1768600423.3625531,2181413195,8,00 00 00 00 00 00 00 00
1768600423.3708317,2181412875,8,00 00 E3 06 00 00 20 00
1768600423.38171,2181413195,8,00 00 00 00 00 00 00 00
1768600423.3899677,2147746239,8,01 00 00 00 00 00 00 00
1768600423.3981943,2181413195,8,00 00 00 00 00 00 00 00
1768600423.4090354,2147746239,8,01 00 00 00 00 00 00 00
1768600423.4173238,2181413195,8,00 00 00 00 00 00 00 00
1768600423.4255617,2147746239,8,01 00 00 00 00 00 00 00
1768600423.436398,2181413195,8,00 00 00 00 00 00 00 00
1768600423.444641,2164332608,8,78 01 00 16 59 04 00 60
1768600423.4554708,2181412875,8,AC 0C D7 06 00 00 20 00
1768600423.463691,2181413195,8,00 00 00 00 00 00 00 00
1768600423.471991,2181412875,8,00 00 E1 06 00 00 20 00
1768600423.4828327,2181413195,8,00 00 00 00 00 00 00 00
1768600423.4910955,2181412875,8,00 00 E3 06 00 00 20 00
1768600423.4993794,2181413195,8,00 00 00 00 00 00 00 00
1768600423.5101717,2181300382,8,00 00 66 00 00 00 00 00
1768600423.5184526,2181413195,8,00 00 00 00 00 00 00 00
1768600423.529311,2147746239,8,01 00 00 00 00 00 00 00
1768600423.5375257,2181413195,8,00 00 00 00 00 00 00 00
1768600423.5458078,2147746239,8,01 00 00 00 00 00 00 00
1768600423.5566177,2181413195,8,00 00 00 00 00 00 00 00
1768600423.56493,2164332608,8,78 01 00 16 59 04 00 60
1768600423.5731282,2181412875,8,AC 0C C5 06 00 00 20 00
1768600423.583961,2181413195,8,00 00 00 00 00 00 00 00
1768600423.5922508,2181412875,8,AC 0C D7 06 00 00 20 00
1768600423.6005194,2181413195,8,00 00 00 00 00 00 00 00
1768600423.6113703,2181300382,8,00 00 66 00 00 00 00 00
1768600423.619598,2181413195,8,00 00 00 00 00 00 00 00
1768600423.6304367,2147746239,8,01 00 00 00 00 00 00 00
1768600423.6387293,2181413195,8,00 00 00 00 00 00 00 00
1768600423.6469712,2147746239,8,01 00 00 00 00 00 00 00
1768600423.6577747,2181413195,8,00 00 00 00 00 00 00 00
1768600423.6661701,2147746239,8,01 00 00 00 00 00 00 00
1768600423.6743174,2181413195,8,00 00 00 00 00 00 00 00
1768600423.6851327,2164332608,8,78 01 00 16 59 04 00 60
1768600423.693433,2181412875,8,AC 0C DC 06 00 00 20 00
1768600423.7042086,2181413195,8,00 00 00 00 00 00 00 00
1768600423.7124922,2181412875,8,00 00 E1 06 00 00 20 00
1768600423.720728,2181413195,8,00 00 00 00 00 00 00 00
1768600423.7317195,2147746239,8,01 00 00 00 00 00 00 00
1768600423.7398124,2181413195,8,00 00 00 00 00 00 00 00
1768600423.748157,2147746239,8,01 00 00 00 00 00 00 00
1768600423.7589188,2181413195,8,00 00 00 00 00 00 00 00
1768600423.767295,2147746239,8,01 00 00 00 00 00 00 00
1768600423.7779999,2181413195,8,00 00 00 00 00 00 00 00
1768600423.7862902,2147746239,8,01 00 00 00 00 00 00 00
1768600423.7945724,2181413195,8,00 00 00 00 00 00 00 00
1768600423.8053427,2164332608,8,78 01 00 16 59 04 00 60
1768600423.813645,2181412875,8,00 00 E2 06 00 00 20 00
1768600423.8218906,2181413195,8,00 00 00 00 00 00 00 00
1768600423.8328443,2181412875,8,AC 0C D5 06 00 00 20 00
1768600423.8409665,2181413195,8,00 00 00 00 00 00 00 00
1768600423.8518515,2147746239,8,01 00 00 00 00 00 00 00
1768600423.8601367,2181413195,8,00 00 00 00 00 00 00 00
1768600423.868343,2147746239,8,01 00 00 00 00 00 00 00
1768600423.8791547,2181413195,8,00 00 00 00 00 00 00 00
1768600423.887426,2147746239,8,01 00 00 00 00 00 00 00
1768600423.8957024,2181413195,8,00 00 00 00 00 00 00 00
1768600423.906499,2147746239,8,01 00 00 00 00 00 00 00
1768600423.914979,2181413195,8,00 00 00 00 00 00 00 00
1768600423.9255898,2164332608,8,78 01 00 16 59 04 00 60
1768600423.9339185,2181412875,8,00 00 E3 06 00 00 20 00
1768600423.9421244,2181413195,8,00 00 00 00 00 00 00 00
1768600423.9529786,2181412875,8,AC 0C D6 06 00 00 20 00
1768600423.9612265,2181413195,8,00 00 00 00 00 00 00 00
1768600423.9694993,2147746239,8,01 00 00 00 00 00 00 00
1768600423.980374,2181413195,8,00 00 00 00 00 00 00 00
1768600423.9885528,2147746239,8,01 00 00 00 00 00 00 00
1768600423.9995062,2181413195,8,00 00 00 00 00 00 00 00
1768600424.0076556,2147746239,8,01 00 00 00 00 00 00 00
1768600424.016077,2181413195,8,00 00 00 00 00 00 00 00
1768600424.0267415,2147746239,8,01 00 00 00 00 00 00 00
1768600424.0350616,2181412875,8,00 00 E2 06 00 00 20 00
1768600424.0432856,2181413195,8,00 00 00 00 00 00 00 00
1768600424.0541458,2181412875,8,AC 0C D3 06 00 00 20 00
1768600424.0624301,2181413195,8,00 00 00 00 00 00 00 00
1768600424.0733156,2181412875,8,AC 0C DA 06 00 00 20 00
1768600424.0815322,2181413195,8,00 00 00 00 00 00 00 00
1768600424.0897098,2147746239,8,01 00 00 00 00 00 00 00
1768600424.1006055,2181413195,8,00 00 00 00 00 00 00 00
1768600424.1088076,2147746239,8,01 00 00 00 00 00 00 00
1768600424.1171641,2181413195,8,00 00 00 00 00 00 00 00
1768600424.1278965,2147746239,8,01 00 00 00 00 00 00 00
1768600424.136226,2181413195,8,00 00 00 00 00 00 00 00
1768600424.1469903,2147746239,8,01 00 00 00 00 00 00 00
